temperature,humidity,vibration,current,status
71.0,47.0,701,1.731,NORMAL
32.3,90.8,2787,9.33,WARNING
57.2,46.4,2798,4.157,WARNING
60.1,81.9,2263,9.953,FAULT
65.5,96.0,3054,1.818,WARNING
76.5,74.3,2373,9.118,WARNING
78.3,46.3,4004,3.269,WARNING
25.3,53.0,3548,7.132,WARNING
20.2,59.9,2063,7.943,NORMAL
30.8,47.9,860,8.641,NORMAL
23.4,80.9,3053,5.263,NORMAL
71.1,74.4,636,6.602,WARNING
37.6,65.1,2479,4.784,NORMAL
71.2,50.5,659,6.106,WARNING
41.5,52.6,3704,8.392,WARNING
70.6,45.6,583,6.584,WARNING
25.8,93.4,3006,8.217,WARNING
64.7,89.0,3424,2.694,WARNING
32.8,63.2,2466,6.118,NORMAL
64.2,52.5,3055,9.909,FAULT
33.2,85.2,2613,9.364,WARNING
58.2,83.2,2661,9.352,FAULT
29.6,87.6,627,5.005,NORMAL
61.1,54.3,1123,3.562,NORMAL
32.1,90.6,4088,0.777,WARNING
29.1,54.8,2272,6.809,NORMAL
49.0,83.3,2538,7.757,WARNING
75.8,50.2,528,2.441,NORMAL
74.5,90.8,2326,8.552,FAULT
43.4,71.7,2534,6.966,WARNING
24.5,77.4,1110,7.321,NORMAL
59.8,53.8,2850,5.741,WARNING
79.8,56.3,1722,6.207,WARNING
58.4,74.3,1682,4.029,NORMAL
39.0,72.5,3762,5.067,WARNING
71.6,77.0,2048,7.95,WARNING
26.9,74.9,3644,6.747,WARNING
38.1,86.0,3305,8.76,FAULT
65.0,43.7,2139,6.904,WARNING
34.5,64.8,2751,8.202,WARNING
55.0,89.9,1620,1.354,NORMAL
20.0,57.6,3158,5.012,NORMAL
28.3,43.6,2482,2.138,NORMAL
21.9,76.4,3820,2.658,NORMAL
20.7,78.7,2978,2.283,NORMAL
71.3,94.2,1876,2.457,WARNING
34.6,75.1,526,5.016,NORMAL
42.1,77.5,3401,5.548,WARNING
34.7,84.0,2857,4.828,NORMAL
39.6,40.8,2305,2.207,NORMAL
69.8,73.3,2277,5.617,WARNING
44.4,66.7,3568,7.691,WARNING
63.2,89.4,1648,7.4,WARNING
57.1,72.2,1290,6.124,NORMAL
26.9,49.6,2444,3.68,NORMAL
44.9,62.9,1031,7.313,NORMAL
30.1,87.2,1339,6.735,NORMAL
34.2,66.2,3332,8.44,WARNING
54.8,92.7,1388,9.996,WARNING
46.6,67.7,3188,7.216,WARNING
79.0,77.6,1164,2.085,NORMAL
62.0,56.5,2484,4.522,WARNING
24.5,88.4,683,9.578,NORMAL
62.6,45.9,2526,5.132,WARNING
66.8,44.8,597,4.14,NORMAL
32.6,60.2,629,9.746,NORMAL
44.4,95.3,2774,2.69,WARNING
69.7,71.1,1957,8.205,WARNING
66.3,98.4,3335,4.506,FAULT
20.5,58.8,1751,5.129,NORMAL
35.0,74.2,2209,6.156,NORMAL
46.8,48.8,877,5.097,NORMAL
30.8,58.0,1186,4.46,NORMAL
27.7,72.6,1130,0.533,NORMAL
37.5,86.8,3098,6.322,WARNING
27.0,57.0,3382,8.907,WARNING
38.4,96.4,2721,3.201,WARNING
78.8,76.3,2606,1.603,WARNING
53.3,50.1,1106,2.355,NORMAL
38.8,52.1,3956,6.761,WARNING
77.4,77.3,2511,3.414,WARNING
55.3,66.1,3715,1.607,WARNING
46.6,53.5,2677,0.75,NORMAL
76.6,50.0,2818,8.786,FAULT
36.4,45.4,3656,2.556,NORMAL
59.2,65.4,1039,9.803,WARNING
31.6,59.6,2365,5.578,NORMAL
47.5,63.7,2915,3.402,NORMAL
54.1,49.8,3079,3.266,NORMAL
22.5,60.7,1670,9.718,NORMAL
42.0,66.1,3493,4.029,WARNING
69.6,84.1,2084,2.888,WARNING
61.0,50.3,973,9.53,WARNING
26.9,83.8,2981,7.713,WARNING
43.4,82.5,1709,3.113,NORMAL
46.2,56.2,1259,4.179,NORMAL
25.9,97.4,1255,9.95,WARNING
24.2,80.1,1023,9.281,NORMAL
49.5,91.6,3269,4.734,FAULT
45.5,77.5,3301,2.068,WARNING
61.4,83.3,2828,4.662,WARNING
26.6,99.4,1356,6.191,NORMAL
26.4,78.2,1318,5.998,NORMAL
39.6,82.6,1454,2.326,NORMAL
69.6,58.0,3304,3.171,WARNING
48.1,76.0,3921,1.193,WARNING
55.5,81.8,1257,8.131,WARNING
39.0,77.6,733,8.259,NORMAL
52.3,70.9,4014,1.46,WARNING
53.2,71.7,2043,3.729,NORMAL
59.3,76.0,2928,6.622,WARNING
43.9,84.9,1774,7.287,NORMAL
41.2,48.4,1418,0.914,NORMAL
77.1,79.0,2020,0.637,NORMAL
76.2,69.7,778,4.454,NORMAL
20.3,54.7,649,5.689,NORMAL
58.7,46.5,3511,8.843,FAULT
54.5,69.6,1668,6.561,NORMAL
35.6,76.6,3836,6.604,WARNING
77.2,99.8,3861,3.557,FAULT
41.8,89.0,2801,7.115,WARNING
47.1,48.5,2771,3.203,FAULT
76.1,48.7,1428,3.993,NORMAL
50.7,96.8,1596,9.546,WARNING
43.1,84.4,2299,7.186,WARNING
26.5,40.3,717,4.168,NORMAL
25.4,75.2,1447,4.76,NORMAL
65.3,52.7,3345,3.654,WARNING
67.5,89.6,850,3.182,NORMAL
28.4,75.3,1591,2.976,NORMAL
30.7,92.5,1344,4.887,NORMAL
21.9,48.6,2840,7.056,NORMAL
66.4,88.3,2423,7.47,WARNING
45.5,66.8,2566,4.14,WARNING
48.7,54.5,3476,5.725,WARNING
75.8,71.5,2681,3.325,WARNING
33.4,97.5,1565,2.825,NORMAL
35.3,56.8,1634,6.401,NORMAL
62.2,85.1,1640,5.988,WARNING
49.0,96.6,2106,4.794,WARNING
30.3,86.0,2947,6.132,WARNING
33.3,94.0,2505,1.301,NORMAL
42.4,65.0,3856,6.124,WARNING
57.1,72.3,3577,3.427,WARNING
21.0,48.3,2752,6.188,NORMAL
76.4,82.3,1787,3.454,NORMAL
37.4,47.8,3015,2.417,NORMAL
36.8,55.7,1132,8.492,NORMAL
55.9,76.7,774,9.949,WARNING
57.0,94.6,3722,5.945,FAULT
61.0,75.3,1256,6.361,WARNING
67.2,63.6,872,6.064,NORMAL
23.9,76.2,1741,5.746,NORMAL
44.5,61.7,1565,8.506,NORMAL
62.7,85.6,1213,9.56,WARNING
57.1,51.6,3222,0.585,WARNING
54.0,54.3,3543,4.357,WARNING
31.2,72.4,2405,3.621,NORMAL
77.7,44.9,628,3.78,NORMAL
64.5,97.0,531,4.93,WARNING
48.5,98.4,3835,1.317,WARNING
40.4,70.1,1504,6.977,NORMAL
71.5,49.3,966,5.436,NORMAL
30.9,57.9,2958,5.298,NORMAL
48.1,46.0,3170,9.168,WARNING
70.1,75.4,1577,1.134,NORMAL
59.2,91.1,1371,3.8,NORMAL
73.0,95.5,749,9.549,FAULT
58.9,62.0,3995,6.49,WARNING
56.6,80.0,3655,7.719,WARNING
65.0,73.0,3928,3.703,WARNING
66.0,88.4,2220,8.121,FAULT
44.5,64.2,3303,2.047,NORMAL
65.4,83.5,2166,2.063,NORMAL
65.1,43.2,2648,5.17,WARNING
70.0,61.4,645,8.3,WARNING
60.7,75.6,1768,4.364,NORMAL
41.9,90.0,610,9.503,WARNING
54.0,65.5,976,6.914,NORMAL
68.5,94.3,1830,3.066,WARNING
52.4,51.5,3938,3.411,WARNING
64.5,46.4,2296,1.929,NORMAL
39.3,88.6,3181,6.788,WARNING
51.9,91.5,3214,6.918,FAULT
26.4,75.8,1750,1.102,NORMAL
65.1,48.4,1202,3.403,NORMAL
76.6,44.2,3378,9.559,FAULT
54.5,80.2,3400,5.339,WARNING
52.5,50.4,3651,6.556,WARNING
27.4,57.3,1770,5.297,NORMAL
64.4,61.4,1118,6.432,WARNING
28.3,50.3,3110,5.117,NORMAL
42.1,70.3,534,3.413,NORMAL
79.2,49.5,2748,6.342,WARNING
69.8,96.6,1213,2.927,WARNING
49.1,68.7,2641,9.214,WARNING
28.7,76.0,3199,4.547,NORMAL
40.5,87.3,3757,7.405,WARNING
64.0,43.6,1953,6.884,WARNING
25.7,72.3,3498,2.491,NORMAL
71.3,83.4,3855,1.576,WARNING
22.6,65.6,2805,1.776,NORMAL
57.7,78.9,3878,3.898,WARNING
36.1,78.6,3388,3.653,NORMAL
57.1,91.9,1848,2.62,FAULT
79.3,51.0,3449,9.67,FAULT
66.9,40.9,3586,9.68,FAULT
34.8,53.0,3185,9.794,WARNING
34.1,65.1,3648,0.947,NORMAL
40.2,94.7,2525,7.213,WARNING
44.0,89.5,3969,8.633,FAULT
41.9,61.6,2589,9.951,WARNING
53.2,46.2,2395,2.149,NORMAL
73.7,70.4,3945,3.541,WARNING
76.6,80.9,1136,9.037,WARNING
43.6,58.2,1674,7.718,NORMAL
60.1,84.4,2760,7.053,FAULT
54.1,68.6,3366,6.932,WARNING
59.4,59.2,4085,2.109,WARNING
28.0,47.1,723,6.85,NORMAL
72.6,72.3,2057,6.614,WARNING
61.1,70.6,2972,3.631,WARNING
75.2,69.5,821,3.457,NORMAL
47.2,48.0,4017,8.752,FAULT
40.1,76.1,3052,8.04,WARNING
65.2,63.2,3110,4.981,WARNING
76.8,71.8,2411,8.618,WARNING
42.8,75.3,2096,9.335,WARNING
33.1,88.7,738,7.657,NORMAL
59.5,70.2,993,8.064,WARNING
40.3,70.8,2020,7.799,NORMAL
55.9,58.3,576,7.197,NORMAL
75.2,94.7,3321,3.093,FAULT
30.3,77.3,587,9.782,NORMAL
46.1,55.6,2512,8.459,WARNING
45.0,55.6,3755,9.818,WARNING
35.3,85.1,3424,4.595,WARNING
64.5,80.1,3336,8.298,FAULT
46.8,97.5,663,2.456,NORMAL
28.0,46.4,1583,8.604,NORMAL
77.3,70.1,1964,2.369,NORMAL
71.6,99.3,3546,7.468,FAULT
45.5,83.6,1901,4.495,WARNING
29.3,57.9,3429,2.086,NORMAL
47.8,75.9,3242,2.529,WARNING
61.5,63.0,2160,9.231,WARNING
75.5,42.7,3528,8.912,FAULT
35.1,56.1,3614,4.53,WARNING
23.0,47.3,2329,0.776,NORMAL
75.8,79.4,752,1.9,NORMAL
40.0,81.7,3825,8.484,FAULT
60.4,87.2,3743,5.534,FAULT
72.8,71.3,1844,9.931,WARNING
40.6,78.4,2105,2.402,NORMAL
33.8,46.9,1238,3.659,NORMAL
22.4,53.4,1947,4.91,NORMAL
54.0,92.1,2623,3.693,WARNING
47.1,52.5,2266,5.111,NORMAL
70.0,61.2,2812,5.32,WARNING
58.9,99.5,621,9.177,WARNING
30.7,94.7,2117,8.854,WARNING
44.7,64.4,1585,1.308,NORMAL
35.4,90.0,727,8.036,WARNING
47.2,84.4,1958,6.418,WARNING
57.6,54.3,1223,1.567,NORMAL
45.4,44.5,3968,4.162,WARNING
61.2,70.9,3569,6.22,FAULT
47.1,42.0,1685,8.261,WARNING
25.3,52.8,1208,8.34,NORMAL
50.0,50.5,3032,8.004,NORMAL
20.0,95.8,1213,7.383,NORMAL
62.0,53.3,3541,8.786,FAULT
74.5,53.2,1079,6.065,WARNING
57.9,83.1,3981,3.669,WARNING
48.0,65.8,1746,5.242,NORMAL
40.8,46.7,3043,1.279,NORMAL
55.6,82.2,1097,8.772,WARNING
51.3,74.1,3207,8.81,FAULT
70.2,59.0,1298,3.329,NORMAL
64.3,50.0,2169,3.74,NORMAL
68.8,41.0,3286,6.479,FAULT
56.7,90.1,4015,1.454,WARNING
31.7,92.9,3470,4.563,WARNING
61.0,67.5,2293,5.884,WARNING
67.1,98.9,3886,9.491,FAULT
32.8,89.2,2569,1.863,NORMAL
49.9,40.6,711,6.51,NORMAL
54.5,72.2,2985,7.388,WARNING
21.0,60.3,2761,1.71,NORMAL
56.2,71.8,3052,5.708,WARNING
79.4,58.5,592,7.778,WARNING
50.6,76.7,3852,4.831,WARNING
27.2,44.7,914,9.077,NORMAL
41.9,40.3,1758,1.481,NORMAL
73.6,71.3,2038,1.246,NORMAL
59.6,99.4,3030,0.509,WARNING
58.3,52.9,1586,9.953,WARNING
48.1,86.5,2020,3.319,NORMAL
28.0,83.1,907,9.408,NORMAL
77.3,81.1,1295,1.464,NORMAL
20.0,73.2,3761,8.501,WARNING
73.8,77.8,1450,8.056,WARNING
29.7,83.8,2025,8.623,WARNING
41.8,71.6,2232,6.73,NORMAL
25.9,71.2,2027,3.088,NORMAL
58.8,71.2,2965,6.094,WARNING
33.1,71.9,3412,1.039,NORMAL
35.9,73.6,3287,3.76,NORMAL
22.8,69.0,2720,4.456,NORMAL
36.6,57.1,1468,1.415,WARNING
63.3,99.0,3431,5.213,FAULT
75.0,77.0,1566,6.485,WARNING
44.3,79.7,1683,4.47,NORMAL
40.6,48.4,1761,6.078,NORMAL
34.7,55.8,2835,5.724,NORMAL
50.8,89.4,3242,9.32,FAULT
50.8,49.8,2201,8.007,WARNING
54.7,89.9,2763,9.846,FAULT
55.3,40.6,3292,4.143,WARNING
20.2,44.4,2706,2.049,NORMAL
38.7,82.2,845,1.545,NORMAL
27.7,48.2,2000,4.335,NORMAL
47.1,55.4,2602,4.602,WARNING
67.0,53.7,1306,9.218,WARNING
68.8,71.3,2935,5.732,WARNING
29.3,67.0,3888,7.361,WARNING
62.6,51.0,1753,9.185,WARNING
44.9,50.9,575,6.526,NORMAL
45.3,64.2,3803,0.544,WARNING
56.2,86.8,829,9.848,WARNING
68.6,78.4,2825,3.081,WARNING
77.4,76.0,776,7.728,WARNING
32.7,73.7,1329,9.525,NORMAL
58.8,85.9,2824,9.185,FAULT
77.5,88.6,925,6.718,WARNING
71.8,73.8,1671,1.543,NORMAL
30.1,66.9,900,7.725,NORMAL
30.0,63.2,1595,6.922,NORMAL
20.2,50.3,918,1.097,NORMAL
50.4,61.7,3147,5.621,WARNING
69.5,99.4,3008,2.191,WARNING
70.9,44.0,639,9.137,WARNING
59.8,43.5,1945,2.235,NORMAL
63.9,72.8,2169,9.818,WARNING
40.2,73.6,3339,6.107,WARNING
64.5,75.3,2903,4.852,WARNING
34.5,70.8,1993,0.991,NORMAL
59.0,41.3,1658,8.925,WARNING
62.1,64.4,1708,9.538,WARNING
20.8,43.4,1601,1.785,NORMAL
62.0,71.3,3177,1.663,WARNING
76.8,52.6,3395,4.145,WARNING
68.9,46.0,3453,6.606,FAULT
59.0,45.0,1767,5.25,NORMAL
20.7,97.4,2008,5.893,NORMAL
79.5,58.8,889,5.044,NORMAL
72.4,47.3,3639,6.69,FAULT
33.8,85.6,2687,6.119,WARNING
43.6,91.4,2189,5.935,WARNING
38.7,56.6,2614,3.729,NORMAL
74.1,53.7,3314,4.638,WARNING
40.6,96.1,1071,6.565,WARNING
59.4,64.8,2058,4.175,NORMAL
49.4,81.5,3371,3.152,WARNING
31.4,45.5,946,3.508,NORMAL
24.8,63.3,2968,0.903,WARNING
26.4,91.1,2224,8.279,WARNING
66.7,84.8,1081,7.876,WARNING
67.2,69.7,1475,9.322,WARNING
38.1,74.9,2411,4.015,NORMAL
67.3,91.1,893,7.922,WARNING
78.7,54.7,1580,8.918,WARNING
53.7,77.4,3713,8.908,FAULT
29.4,70.7,2046,7.266,NORMAL
65.6,53.1,3582,5.079,WARNING
37.2,41.8,1395,7.598,NORMAL
58.1,84.3,3660,7.882,FAULT
78.2,43.1,2296,6.665,WARNING
48.3,95.3,606,5.429,WARNING
41.2,48.9,1172,1.827,NORMAL
47.0,57.1,1175,6.842,NORMAL
35.3,59.4,2402,8.149,WARNING
77.7,63.2,2974,7.87,WARNING
65.9,55.6,1378,4.736,NORMAL
43.8,52.9,1788,4.12,NORMAL
65.0,87.3,3350,3.036,WARNING
23.7,91.3,3359,4.059,WARNING
34.3,60.8,2370,8.394,NORMAL
79.7,45.4,2394,1.138,NORMAL
31.4,84.2,2235,3.645,NORMAL
56.5,80.7,2933,8.033,FAULT
76.6,63.5,1369,8.252,WARNING
73.7,91.3,3618,4.147,FAULT
55.0,71.0,3380,8.806,FAULT
63.4,70.5,1759,5.607,NORMAL
47.9,95.5,3335,9.183,FAULT
64.9,65.6,1582,6.144,WARNING
57.9,71.1,1381,4.774,NORMAL
41.3,81.4,543,4.902,NORMAL
51.5,79.1,1194,3.115,NORMAL
46.7,92.4,1769,0.625,NORMAL
62.7,70.4,3907,5.816,WARNING
38.3,86.1,2198,5.319,NORMAL
70.0,64.6,1177,3.327,NORMAL
71.4,90.9,3179,1.213,WARNING
51.0,94.5,632,8.719,WARNING
49.5,88.7,3778,0.972,WARNING
22.5,93.9,2005,6.261,WARNING
26.5,99.9,3895,4.624,WARNING
61.5,47.2,2617,8.617,FAULT
22.4,42.1,1812,2.728,NORMAL
36.2,44.6,962,1.683,WARNING
22.1,43.8,3833,7.083,WARNING
58.8,91.7,2039,8.464,FAULT
67.5,92.0,3052,5.787,FAULT
80.0,58.0,1986,8.359,WARNING
54.8,40.7,3729,6.653,WARNING
61.8,69.7,2633,1.362,WARNING
25.3,66.5,638,4.446,NORMAL
56.5,79.4,2255,3.733,NORMAL
31.5,67.4,1291,1.628,NORMAL
48.5,47.8,3509,3.33,WARNING
40.8,59.8,1997,4.726,NORMAL
74.6,99.0,997,3.144,WARNING
41.3,60.1,2847,2.483,NORMAL
25.9,72.0,2030,4.22,NORMAL
46.1,61.9,3177,4.242,WARNING
37.7,77.3,2077,3.81,NORMAL
25.2,92.3,3248,4.595,WARNING
62.9,40.0,3676,8.653,NORMAL
76.7,52.1,2529,8.016,FAULT
41.9,82.3,1705,9.363,WARNING
57.6,56.7,3528,7.738,WARNING
75.7,59.8,516,7.004,WARNING
54.5,68.6,3203,1.303,WARNING
27.0,95.6,4013,7.39,WARNING
68.5,88.5,2539,3.288,WARNING
42.7,79.4,1562,8.844,NORMAL
43.6,89.9,3961,9.096,FAULT
33.4,67.3,2459,3.333,FAULT
61.5,45.3,3267,8.468,FAULT
73.8,87.9,1104,2.878,NORMAL
48.5,51.6,2714,9.083,WARNING
45.7,72.9,2573,5.433,WARNING
75.7,89.5,1883,5.942,WARNING
51.2,66.6,1512,4.762,NORMAL
63.0,46.6,1512,5.305,NORMAL
78.9,92.0,937,3.437,WARNING
32.0,92.0,2422,6.806,WARNING
27.6,62.3,993,9.172,NORMAL
62.4,57.4,1497,6.072,WARNING
49.3,88.0,1881,5.637,WARNING
56.9,59.8,4093,8.501,FAULT
39.2,99.5,3502,9.379,FAULT
53.1,99.0,3518,6.338,FAULT
28.3,68.5,1896,5.579,NORMAL
53.2,76.5,3330,7.116,WARNING
24.3,90.1,2110,9.765,NORMAL
46.6,99.8,1630,3.553,NORMAL
39.4,75.7,1953,7.813,NORMAL
68.2,85.5,2978,1.969,WARNING
37.8,54.0,2977,6.032,WARNING
70.8,96.1,3791,7.257,FAULT
46.6,53.4,3682,5.038,WARNING
33.3,63.5,2353,4.022,FAULT
30.0,94.5,915,5.164,NORMAL
67.9,43.3,3913,7.472,FAULT
35.2,78.1,591,3.856,NORMAL
53.5,89.5,2522,9.305,FAULT
40.0,48.7,1768,5.487,NORMAL
57.2,90.9,2253,2.453,WARNING
26.8,52.4,3168,2.197,NORMAL
54.7,41.3,631,1.713,NORMAL
70.4,56.7,835,9.326,WARNING
20.1,73.3,2311,9.633,NORMAL
44.8,68.4,2289,6.872,NORMAL
26.7,59.3,2036,6.77,NORMAL
66.0,71.3,863,2.266,NORMAL
76.7,44.7,1421,9.088,WARNING
57.8,94.6,2033,5.551,WARNING
70.4,53.0,1216,3.614,NORMAL
46.2,44.1,2338,9.842,WARNING
47.8,47.4,3329,2.26,WARNING
56.3,64.2,1240,1.95,NORMAL
32.7,91.7,2534,8.77,WARNING
36.7,76.5,3947,7.104,WARNING
23.8,77.0,1557,0.97,NORMAL
51.8,92.5,2671,9.719,FAULT
22.5,88.9,3664,9.882,WARNING
42.5,84.8,1923,9.106,WARNING
43.3,48.2,3117,7.864,WARNING
67.4,60.9,2270,3.682,NORMAL
64.7,91.0,3276,5.364,FAULT
34.7,84.1,1485,7.772,FAULT
79.7,83.3,1563,5.599,WARNING
69.6,99.7,3254,4.664,FAULT
63.2,83.4,1990,5.484,WARNING
22.7,62.6,2964,3.565,NORMAL
39.1,68.8,1750,8.225,NORMAL
76.0,84.0,2583,8.983,FAULT
49.9,100.0,838,9.369,WARNING
58.9,74.9,923,4.391,NORMAL
37.4,56.6,2583,6.483,WARNING
59.3,53.5,3010,9.071,WARNING
68.2,44.5,753,3.457,NORMAL
50.8,99.5,3478,8.858,FAULT
77.1,58.7,2588,5.698,WARNING
79.4,52.3,1325,1.837,NORMAL
21.5,73.5,2215,3.658,NORMAL
66.0,99.1,1710,2.804,NORMAL
47.4,97.0,3246,1.044,WARNING
63.5,48.1,3613,0.851,WARNING
66.7,72.4,1064,8.743,WARNING
37.5,50.5,3277,6.664,WARNING
34.3,79.8,2353,7.708,NORMAL
25.4,77.3,1493,9.883,NORMAL
44.8,78.2,4060,1.169,NORMAL
35.2,49.8,2019,2.841,NORMAL
73.1,82.9,1351,0.957,NORMAL
45.4,40.3,3162,1.003,NORMAL
35.5,81.4,4022,8.206,FAULT
50.9,58.0,1548,5.726,NORMAL
58.0,75.0,3853,6.579,WARNING
65.9,58.8,2271,4.667,WARNING
40.5,77.7,3678,9.665,NORMAL
65.9,94.1,2201,3.361,WARNING
53.0,96.3,3947,0.939,WARNING
24.3,68.5,1562,3.79,NORMAL
65.0,84.3,2981,6.048,FAULT
69.0,98.9,2062,3.97,WARNING
21.6,93.6,2925,8.849,WARNING
42.7,59.1,3504,4.393,WARNING
56.9,42.9,2816,1.535,NORMAL
59.4,82.7,1445,1.951,NORMAL
27.4,83.6,3977,4.231,WARNING
52.4,74.7,3253,1.643,WARNING
62.3,54.6,2772,8.615,FAULT
43.7,75.3,2087,2.16,NORMAL
25.6,88.4,3066,8.012,WARNING
66.5,62.5,2697,1.527,WARNING
62.4,65.9,1073,6.307,WARNING
55.3,54.2,2058,7.428,WARNING
51.6,79.4,1203,5.257,NORMAL
39.5,46.9,1730,4.304,NORMAL
20.2,75.7,2428,6.041,NORMAL
52.0,82.2,912,8.089,WARNING
40.8,96.8,2744,7.32,WARNING
50.0,62.1,1179,7.855,NORMAL
68.1,81.4,2391,0.815,WARNING
27.1,43.9,1502,2.612,NORMAL
64.3,44.5,1247,2.996,NORMAL
67.4,74.3,3521,5.797,WARNING
67.8,61.9,2594,2.831,WARNING
55.8,52.1,1932,7.936,WARNING
58.1,43.8,602,4.561,NORMAL
24.7,50.0,3931,9.499,WARNING
48.9,65.5,3966,9.033,FAULT
26.3,82.2,2998,2.942,NORMAL
78.7,82.3,3348,7.022,FAULT
57.0,41.8,3917,8.084,FAULT
52.1,54.0,861,2.858,NORMAL
45.9,49.2,1879,2.3,NORMAL
66.4,58.8,2718,9.669,FAULT
79.8,73.8,3585,7.969,FAULT
63.8,70.5,1351,3.99,NORMAL
55.0,54.9,2494,2.242,NORMAL
59.1,63.7,1423,9.44,WARNING
79.2,50.1,1051,9.74,WARNING
41.1,73.6,2478,5.688,NORMAL
69.6,57.4,2165,9.537,WARNING
35.0,90.0,3786,2.762,NORMAL
60.2,85.5,2795,9.393,FAULT
53.9,74.4,3765,6.353,WARNING
76.6,65.2,1445,3.719,NORMAL
79.7,70.6,850,1.698,NORMAL
67.0,86.1,1407,8.721,WARNING
68.3,85.4,3093,1.222,WARNING
59.2,63.6,2569,7.717,WARNING
69.6,87.2,2565,3.971,WARNING
72.5,99.2,2941,7.615,FAULT
56.6,54.9,1642,5.822,NORMAL
78.0,43.8,2254,5.388,WARNING
25.7,86.8,2758,7.723,WARNING
21.2,84.2,570,5.752,NORMAL
64.3,87.6,1549,9.679,WARNING
22.4,91.1,3040,0.765,NORMAL
67.5,85.6,2856,1.274,WARNING
73.5,77.2,2962,1.008,WARNING
72.4,44.2,2420,6.777,WARNING
32.8,93.7,1582,9.033,WARNING
54.8,80.4,2865,1.802,WARNING
42.5,89.7,835,0.634,NORMAL
45.4,66.1,2758,7.976,WARNING
45.4,87.3,1696,4.203,NORMAL
77.5,66.5,3673,8.725,FAULT
65.7,85.3,1581,1.048,NORMAL
78.8,65.0,2326,2.222,NORMAL
37.2,54.9,1131,1.343,NORMAL
68.6,96.3,1824,9.51,FAULT
39.2,60.9,3542,0.823,NORMAL
22.7,48.1,2290,3.29,NORMAL
47.3,58.9,866,7.546,NORMAL
56.3,52.9,2907,8.746,WARNING
20.2,86.0,2236,2.131,NORMAL
22.4,70.3,3146,3.04,NORMAL
20.3,72.9,1526,0.916,NORMAL
61.1,74.6,3020,4.617,WARNING
21.6,52.5,3033,7.6,NORMAL
52.6,96.9,584,3.945,NORMAL
41.6,57.0,4018,3.286,NORMAL
74.2,78.7,2910,4.827,WARNING
63.4,69.2,687,6.435,WARNING
63.7,84.0,3725,6.76,NORMAL
73.6,58.0,3597,6.305,FAULT
59.9,43.2,2663,6.669,WARNING
44.4,48.5,2931,5.975,NORMAL
55.1,46.7,3058,6.272,WARNING
55.7,65.2,2292,7.288,WARNING
33.7,69.2,2449,4.193,NORMAL
42.1,51.8,1416,1.434,NORMAL
50.1,43.2,3844,4.254,WARNING
75.8,54.6,2341,2.4,NORMAL
23.0,93.7,690,5.946,NORMAL
51.1,86.7,2890,1.176,WARNING
20.1,94.2,3343,1.233,WARNING
69.7,61.3,2886,0.677,WARNING
21.7,94.0,3093,5.925,WARNING
46.2,64.5,3708,4.946,WARNING
59.2,74.7,2751,2.001,NORMAL
77.0,45.2,3814,7.177,FAULT
70.3,85.9,3834,1.388,WARNING
40.5,55.6,1851,7.903,NORMAL
53.3,53.4,2592,5.748,WARNING
68.2,73.0,2801,7.516,WARNING
35.3,84.6,3834,1.035,WARNING
62.4,100.0,897,5.165,WARNING
26.8,89.4,2683,8.187,WARNING
39.9,91.8,2803,7.145,WARNING
43.0,97.6,2352,1.16,NORMAL
54.5,94.9,2504,1.212,WARNING
25.7,88.4,3094,1.264,NORMAL
56.3,90.3,3663,7.733,FAULT
38.3,45.2,2935,7.812,WARNING
72.2,47.5,2224,4.754,WARNING
58.2,62.0,2943,8.415,WARNING
62.9,55.5,1508,8.515,WARNING
52.3,85.3,2796,9.406,FAULT
62.0,73.5,1390,2.192,NORMAL
50.7,62.8,3340,5.136,WARNING
20.2,65.6,972,4.465,NORMAL
56.3,46.4,2835,6.266,WARNING
37.4,94.8,1784,1.476,NORMAL
43.9,94.9,3419,9.803,FAULT
75.7,72.6,1806,4.557,WARNING
26.6,66.5,1576,0.566,NORMAL
32.4,69.1,2560,1.008,NORMAL
71.4,93.2,2507,3.951,WARNING
36.7,56.4,3103,7.564,WARNING
50.9,78.1,3289,4.991,WARNING
39.4,45.6,2006,2.638,NORMAL
40.5,68.4,1077,3.695,NORMAL
40.4,48.0,2111,9.499,WARNING
39.7,95.5,1883,4.773,WARNING
63.5,82.8,3625,4.043,FAULT
78.7,88.5,1880,5.821,WARNING
22.0,50.9,642,8.686,NORMAL
55.7,67.6,3532,2.339,WARNING
21.8,95.9,3901,0.657,NORMAL
56.2,68.2,2395,8.725,WARNING
65.8,53.5,1639,3.912,NORMAL
62.3,41.4,1119,1.533,NORMAL
51.0,62.9,2724,2.584,NORMAL
36.2,62.1,1367,5.072,NORMAL
56.9,82.6,822,8.641,WARNING
38.3,48.1,1527,0.686,NORMAL
27.1,76.2,3019,6.584,NORMAL
45.3,74.6,3558,6.318,WARNING
50.0,51.9,1449,3.288,NORMAL
73.3,74.2,1412,5.913,NORMAL
21.8,65.4,1775,1.277,NORMAL
74.0,60.5,1133,8.828,WARNING
54.2,69.9,2376,4.497,NORMAL
78.0,43.2,2237,9.693,WARNING
40.3,91.0,3687,9.534,FAULT
23.4,63.2,2070,5.52,NORMAL
43.4,72.5,3797,5.429,WARNING
68.8,77.3,3113,4.615,WARNING
59.9,41.2,2878,5.656,WARNING
57.9,82.2,847,1.21,NORMAL
